customer_id,age,gender,state,occupation,emp_years,monthly_income,active_loans,past_defaults,cibil_score,lender_type,gold_type,gold_weight_g,gold_purity_kt,market_value_inr,recoverable_value,loan_amount_inr,ltv_ratio,interest_rate_pct,tenure_months,emi_inr,income_to_emi,total_debt_burden,loan_year,loan_month,loan_quarter,default_status
GLC011853,61,Female,Kerala,Salaried,5,134230,3,0,641,Bank,Jewellery,104.78,22,604306.41,482844.08,398442.18,65.9338,18.29,18,25478.03,5.2685,0.5694,2022,7,3,0
GLC011854,26,Male,Kerala,Small Business,1,58746,1,1,431,NBFC,Jewellery,97.92,20,492577.52,382295.1,388306.74,78.8316,29.36,9,48593.26,1.2089,0.8272,2023,3,1,1
GLC011855,49,Male,Andhra Pradesh,Daily Wage,3,15226,3,1,300,NBFC,Jewellery,46.39,20,243951.74,200656.06,219556.57,90,28.62,24,12120.6,1.2562,2.3881,2022,1,1,1
GLC011856,31,Female,Rajasthan,Small Business,1,24949,2,1,372,Bank,Jewellery,76.34,24,463154.93,388427.96,322897.72,69.717,25.22,21,19176.44,1.301,1.5373,2022,5,2,0
GLC011857,21,Female,Gujarat,Farmer,7,12468,1,1,314,NBFC,Jewellery,106.36,22,610632.87,512994.25,519398.82,85.0591,30,21,32092.26,0.3885,2.574,2022,2,1,1
GLC011858,37,Male,Kerala,Salaried,11,41362,2,1,583,NBFC,Bar,27.29,18,130215.81,121507.51,115372.25,88.6008,22.37,9,14043.4,2.9453,0.679,2022,12,4,0
GLC011859,51,Female,Karnataka,Salaried,11,95013,0,1,641,Bank,Jewellery,143.93,18,671418.49,504671.25,454434.83,67.6828,19.86,18,29400.08,3.2317,0.3094,2023,12,4,0
GLC011860,28,Male,Telangana,Professional,18,92152,0,2,543,NBFC,Jewellery,179.51,24,1044252.21,904016.81,904098.94,86.5786,24.2,9,110854.2,0.8313,1.2029,2022,11,4,1
GLC011861,48,Female,Tamil Nadu,Daily Wage,4,8986,0,2,300,NBFC,Jewellery,159.12,20,788336.05,628710.78,709502.44,90,28.54,24,39139.02,0.2296,4.3556,2022,8,3,1
GLC011862,50,Male,Telangana,Salaried,6,46637,3,0,701,NBFC,Jewellery,99.84,18,475390.37,408262.47,372763.57,78.4121,18.13,9,44609.51,1.0454,2.8696,2022,2,1,0
GLC011863,28,Male,Andhra Pradesh,Professional,4,244190,1,0,753,NBFC,Jewellery,6.61,22,36255.95,31588.91,31303.71,86.3409,14.83,6,5445.26,44.8445,0.0223,2023,5,2,0
GLC011864,39,Female,Tamil Nadu,Salaried,0,96200,1,2,525,Bank,Jewellery,93.96,24,562249.71,459082.8,403808.87,71.8202,23.16,3,139831.74,0.688,1.4536,2024,1,1,0
GLC011865,59,Male,Andhra Pradesh,Daily Wage,4,24936,2,0,474,Bank,Jewellery,29.14,24,187108.99,158621.12,117330.81,62.7072,23.71,21,6880.48,3.6242,0.5519,2023,11,4,0
GLC011866,49,Male,Uttar Pradesh,Daily Wage,11,23776,4,1,348,NBFC,Jewellery,149.69,22,848234.35,717024.57,737549.95,86.9512,28.35,18,50777.95,0.4682,8.5427,2022,5,2,1
GLC011867,39,Male,Rajasthan,Daily Wage,0,20354,0,0,494,NBFC,Bar,29.76,20,160025.73,149887.7,139810.32,87.3674,25.25,21,8305.22,2.4507,0.408,2024,1,1,1
GLC011868,46,Male,Rajasthan,Salaried,3,96379,0,0,790,Bank,Jewellery,29.02,24,170620.96,128587.65,111533.9,65.3694,10.88,18,6743.68,14.2918,0.07,2022,2,1,0
GLC011869,34,Male,Rajasthan,Salaried,8,109394,0,0,642,Bank,Jewellery,105.04,20,569339.95,496534.6,363265.65,63.8047,17.03,15,27057.57,4.043,0.2473,2023,5,2,0
GLC011870,54,Male,Kerala,Professional,7,85427,2,0,843,Bank,Jewellery,52,20,274108.4,213183.88,177344.02,64.6985,10.64,15,12678.84,6.7378,0.2968,2023,7,3,0
GLC011871,54,Male,Rajasthan,Small Business,3,74884,0,0,519,NBFC,Jewellery,52.09,20,272292.29,212011.67,242048.24,88.8928,23.46,9,29590.99,2.5306,0.3952,2024,12,4,0
GLC011872,43,Male,Tamil Nadu,Farmer,3,47308,1,2,314,NBFC,Coin,192.12,22,1149123.15,1019065.18,984142.39,85.6429,29.85,18,68491.41,0.6907,1.4478,2022,3,1,1
GLC011873,44,Female,Gujarat,Salaried,18,64949,0,0,793,Bank,Jewellery,62.33,18,311019.87,272111.79,213662.88,68.6975,11.76,18,13005.79,4.9939,0.2002,2022,12,4,0
GLC011874,31,Male,Karnataka,Salaried,9,83610,2,0,689,NBFC,Jewellery,184.26,22,1078768.62,910254.53,813646.13,75.4236,15.33,18,50885.6,1.6431,1.2172,2024,2,1,0
GLC011875,27,Female,Tamil Nadu,Professional,4,110589,0,2,540,Bank,Bar,50.35,22,273215.4,253239.27,173750.51,63.5947,23.96,6,31015.46,3.5656,0.2805,2023,1,1,0
GLC011876,37,Male,Andhra Pradesh,Salaried,6,45712,1,1,656,NBFC,Jewellery,180.19,22,1049822.07,840682.98,843286.37,80.3266,17.06,12,76935.74,0.5942,1.6831,2023,10,4,0
GLC011877,41,Female,Andhra Pradesh,Small Business,6,50230,0,0,605,NBFC,Coin,44.68,18,194454.5,169341.43,168774.64,86.7939,19.27,6,29731.06,1.6895,0.5919,2022,10,4,0
GLC011878,53,Male,Telangana,Salaried,4,62255,0,0,584,NBFC,Jewellery,39.08,24,238219.93,190953.51,195205.51,81.9434,22.57,9,23779.87,2.618,0.382,2024,2,1,0
GLC011879,52,Male,Karnataka,Salaried,11,128494,0,0,693,NBFC,Jewellery,59.14,24,380358.86,325531.01,311475.49,81.8899,16.32,12,28307.63,4.5392,0.2203,2022,7,3,0
GLC011880,44,Female,Gujarat,Small Business,5,55597,0,1,405,NBFC,Jewellery,87.23,20,478626.75,415058.2,430764.08,90,29.75,15,34737.99,1.6005,0.6248,2024,4,2,1
GLC011881,55,Male,Andhra Pradesh,Farmer,6,40736,0,0,530,Bank,Jewellery,45.69,20,233113.47,177133.74,153885.43,66.0131,23.63,9,18825.61,2.1639,0.4621,2023,1,1,0
GLC011882,31,Male,Telangana,Farmer,2,11444,2,2,300,Bank,Jewellery,125.19,24,753532.65,565594.18,532167.36,70.623,25.02,15,41680,0.2746,7.2842,2024,6,2,1
GLC011883,53,Male,Telangana,Daily Wage,4,14622,4,1,315,NBFC,Jewellery,96.3,18,429528.12,331545.14,386575.31,90,29.44,18,26824.49,0.5451,7.3381,2024,1,1,1
GLC011884,33,Male,Kerala,Salaried,7,67198,1,0,682,NBFC,Jewellery,110.08,22,629326.25,480443.2,519254.57,82.5096,18.77,21,29200.51,2.3013,0.4345,2023,2,1,0
GLC011885,55,Female,Andhra Pradesh,Daily Wage,3,15512,1,0,370,Bank,Jewellery,134.61,22,765315.67,618739.04,561501.39,73.3686,27.17,9,69662.7,0.2227,4.4909,2022,5,2,1
GLC011886,41,Female,Rajasthan,Farmer,5,50611,1,1,480,Bank,Jewellery,95.08,18,445476.74,381633.61,324822.48,72.9157,22.25,6,57704.13,0.8771,1.1401,2023,4,2,1
GLC011887,21,Male,Maharashtra,Farmer,3,22738,3,0,353,NBFC,Jewellery,23.41,24,141330.09,112258.59,127197.08,90,28.38,12,12298.94,1.8488,1.6227,2022,1,1,1
GLC011888,50,Male,Andhra Pradesh,Small Business,9,87743,0,2,417,NBFC,Jewellery,73.92,22,421643.07,325539.92,379478.76,90,29.65,15,30583.43,2.869,0.3486,2022,9,3,0
GLC011889,50,Male,Kerala,Small Business,1,70364,0,2,300,NBFC,Bar,105.97,22,594105.29,557554.07,534694.76,90,29.87,9,67046.86,1.0495,0.9529,2024,5,2,1
GLC011890,36,Male,Kerala,Salaried,14,65668,0,0,820,NBFC,Jewellery,39.89,20,222265.01,176725.03,182609.38,82.1584,13.81,12,16379.65,4.0091,0.2494,2023,5,2,0
GLC011891,37,Male,Tamil Nadu,Daily Wage,0,12428,0,2,314,Bank,Jewellery,101.09,20,502899.55,404697.95,377174.66,75,27.11,24,20531.88,0.6053,1.6521,2022,12,4,1
GLC011892,40,Female,Tamil Nadu,Daily Wage,1,25732,4,0,346,NBFC,Coin,29.03,24,171506.16,147680.07,150342.3,87.66,28.47,21,9172.96,2.8052,1.4259,2024,1,1,1
GLC011893,21,Male,Andhra Pradesh,Small Business,3,61385,0,0,488,NBFC,Jewellery,73.71,20,401195.89,320201.96,318890.15,79.4849,25.55,9,39310.19,1.5616,0.6404,2023,9,3,0
GLC011894,21,Female,Kerala,Farmer,2,35908,1,3,300,Bank,Jewellery,168.58,18,821155.67,653720.25,615866.75,75,26.64,21,37010.95,0.9702,1.0307,2024,1,1,1
GLC011895,56,Male,Kerala,Farmer,3,51479,1,0,537,NBFC,Jewellery,14.16,20,77130.12,58720.84,66420.68,86.1151,25.9,21,3967.08,12.9765,0.0771,2022,2,1,1
GLC011896,32,Female,Gujarat,Daily Wage,4,23606,2,0,342,Bank,Coin,12.11,22,69344.55,59912.17,52008.41,75,24.57,12,4932.25,4.7861,0.4179,2023,3,1,1
GLC011897,62,Male,Tamil Nadu,Professional,6,303194,1,0,877,NBFC,Jewellery,82.84,24,496798.64,379244.64,389280.48,78.3578,14.97,15,28616.93,10.5949,0.0944,2023,1,1,0
GLC011898,57,Male,Karnataka,Salaried,3,58474,0,3,300,Bank,Coin,183.34,20,1010733.27,877891.26,709776.32,70.2239,25.9,9,87616.94,0.6674,1.4984,2022,12,4,1
GLC011899,59,Female,Tamil Nadu,Daily Wage,3,14922,2,2,300,Bank,Jewellery,124.82,24,813123.4,677070.74,590553.64,72.6278,25.27,12,56206.11,0.2655,7.5333,2022,11,4,0
GLC011900,34,Male,Karnataka,Daily Wage,5,27412,3,2,300,NBFC,Jewellery,139,18,674627.7,561771.64,607164.93,90,27.1,18,41424.84,0.6617,4.5336,2022,3,1,1
GLC011901,24,Male,Tamil Nadu,Professional,4,305243,0,0,751,Bank,Jewellery,113.53,22,606952.04,515104.72,419892.46,69.1805,12.39,12,37383.59,8.1652,0.1225,2023,9,3,0
GLC011902,30,Male,Kerala,Salaried,4,40197,2,1,613,NBFC,Jewellery,156.15,22,892814.3,754544.76,738259.22,82.689,22.93,9,90063.66,0.4463,4.4811,2024,3,1,1
GLC011903,37,Male,West Bengal,Small Business,2,64980,0,0,586,Bank,Coin,84.49,20,429906.41,382403.32,284987.97,66.2907,17.07,9,33959.93,1.9134,0.5226,2023,2,1,0
GLC011904,21,Male,Andhra Pradesh,Salaried,14,84082,0,0,829,Bank,Jewellery,151.06,24,922925.05,750511.37,588629.6,63.7787,11.71,3,200051.62,0.4203,2.3792,2023,7,3,0
GLC011905,36,Male,Andhra Pradesh,Salaried,6,45754,1,0,563,Bank,Jewellery,187.17,22,1014562.23,882694.68,710879.41,70.0676,19.54,15,53798,0.8505,1.1758,2024,8,3,0
GLC011906,39,Male,Tamil Nadu,Salaried,2,67438,3,1,443,Bank,Jewellery,72.27,24,476609.25,398532.59,357456.94,75,26.49,21,21454.85,3.1433,0.9544,2024,4,2,0
GLC011907,27,Male,Karnataka,Small Business,2,61753,1,0,576,NBFC,Jewellery,85.08,20,426694.75,351521.6,384025.28,90,19.17,18,24717.75,2.4983,0.4003,2022,7,3,0
GLC011908,30,Female,Maharashtra,Small Business,9,53956,0,0,557,Bank,Jewellery,39.13,18,171515.94,130345.44,118953.51,69.3542,18.75,12,10948.16,4.9283,0.2029,2023,11,4,0
GLC011909,39,Female,Tamil Nadu,Daily Wage,2,23076,1,0,300,Bank,Jewellery,27.96,20,144768.19,112328.01,108576.14,75,25.43,15,8525.51,2.7067,0.3695,2023,4,2,1
GLC011910,45,Male,Andhra Pradesh,Professional,7,146813,1,0,770,Bank,Jewellery,151.19,22,871639.82,732654.48,610510.48,70.0416,9.89,18,36634.56,4.0075,0.2495,2023,10,4,0
GLC011911,32,Female,Tamil Nadu,Salaried,10,133835,0,0,688,Bank,Jewellery,119.68,22,671498.93,572564.94,452334.44,67.3619,15.86,3,154781.16,0.8647,1.1565,2023,3,1,0
GLC011912,45,Female,Karnataka,Farmer,5,51270,2,2,300,Bank,Jewellery,144.59,22,812608.99,666235.32,600197.06,73.8605,26.07,9,74140.07,0.6915,2.8921,2023,9,3,1
GLC011913,43,Male,Telangana,Professional,9,250950,0,0,891,Bank,Coin,37.78,22,213123.92,192255.08,124000.4,58.1823,12.39,15,8965.88,27.9894,0.0357,2024,7,3,0
GLC011914,42,Male,Kerala,Professional,3,81886,1,0,863,NBFC,Jewellery,152.65,18,734597.72,639029.42,531742.23,72.3855,13.55,6,92158.96,0.8885,1.1255,2023,10,4,0
GLC011915,34,Female,Karnataka,Professional,7,287271,3,0,833,Bank,Jewellery,66.22,20,332813.02,291073.95,218067.08,65.5224,11.4,6,37562.49,7.6478,0.3923,2023,10,4,0
GLC011916,27,Female,Andhra Pradesh,Salaried,9,66289,2,0,731,Bank,Jewellery,125.87,22,766829.31,585505.34,573857.48,74.8351,13.58,18,35417.65,1.8716,1.0686,2023,3,1,0
GLC011917,60,Female,Kerala,Professional,1,240612,0,0,818,NBFC,Jewellery,170.26,22,958805.51,809538.73,862924.96,90,13.11,9,101193.89,2.3777,0.4206,2024,5,2,0
GLC011918,48,Male,Uttar Pradesh,Farmer,2,35681,1,1,435,Bank,Bar,125,22,707851.94,651496.71,510507.07,72.1206,27.4,9,63393.69,0.5628,1.7767,2023,12,4,1
GLC011919,53,Female,Tamil Nadu,Salaried,10,46463,0,1,682,NBFC,Jewellery,38.41,20,189897.86,148615.47,150483.8,79.2446,18.15,9,18010.21,2.5798,0.3876,2024,5,2,0
GLC011920,41,Male,Karnataka,Salaried,7,96768,0,1,556,Bank,Coin,102.51,22,584334.3,507428.19,424074.77,72.574,18.91,9,50909.41,1.9008,0.5261,2022,1,1,0
GLC011921,40,Female,Andhra Pradesh,Farmer,1,37944,0,3,300,Bank,Jewellery,54.35,20,291083.48,247703.52,218312.61,75,26.86,9,27051.79,1.4026,0.7129,2022,1,1,1
GLC011922,47,Female,Tamil Nadu,Daily Wage,0,25651,1,0,300,Bank,Coin,112.8,24,688592.34,613175.96,454086.02,65.9441,26.03,15,35788.26,0.7167,1.3952,2023,5,2,0
GLC011923,21,Male,Karnataka,Professional,8,282665,1,0,845,Bank,Jewellery,20.41,22,111753.15,97347.98,63802.67,57.0925,10.63,3,21645.45,13.0589,0.0766,2022,7,3,0
GLC011924,29,Female,Maharashtra,Farmer,5,51671,0,0,551,NBFC,Jewellery,196.57,24,1275899.33,964268.57,1148309.4,90,20.09,9,138506.62,0.3731,2.6805,2024,7,3,1
GLC011925,33,Male,Telangana,Salaried,9,81515,1,1,693,Bank,Coin,125.96,22,731516.94,624701.71,484897.71,66.2866,13.02,15,35203.08,2.3156,0.4319,2022,6,2,0
GLC011926,36,Male,Maharashtra,Daily Wage,12,19711,4,0,333,NBFC,Jewellery,79.42,18,371696.62,286556.83,329555.14,88.6624,29.92,18,22946.94,0.859,4.6567,2024,4,2,1
GLC011927,32,Male,Karnataka,Daily Wage,3,12413,0,1,300,Bank,Jewellery,72.25,20,370117.69,293109.92,277588.27,75,27.19,21,16758.24,0.7407,1.3501,2024,6,2,1
GLC011928,45,Female,Telangana,Small Business,7,38465,0,0,429,Bank,Jewellery,118.28,20,596992.12,485116.92,420711.09,70.4718,24.9,21,24918.67,1.5436,0.6478,2022,4,2,1
GLC011929,42,Female,Karnataka,Farmer,6,28230,0,1,328,NBFC,Jewellery,136.06,18,602493.13,469622.18,542243.82,90,27.32,24,29575.38,0.9545,1.0477,2024,2,1,1
GLC011930,57,Female,West Bengal,Salaried,14,128212,0,0,714,Bank,Jewellery,50.71,24,306256.9,259135.19,184929.86,60.3839,14.05,6,32096.94,3.9945,0.2503,2023,4,2,0
GLC011931,69,Male,Karnataka,Small Business,1,28529,0,1,461,Bank,Coin,112.44,22,623249.77,579758.04,429397.28,68.8965,23.01,18,28434.36,1.0033,0.9967,2022,11,4,0
GLC011932,28,Male,Tamil Nadu,Daily Wage,1,21914,2,0,363,Bank,Coin,172.08,24,1050045.51,910638.95,787534.13,75,25.91,12,75198.76,0.2914,6.8631,2024,3,1,1
GLC011933,43,Male,Andhra Pradesh,Farmer,2,35022,2,0,544,NBFC,Coin,163.01,22,903283.16,819958.68,690437.13,76.4364,26.59,6,124160.18,0.2821,7.0904,2022,12,4,0
GLC011934,43,Female,Andhra Pradesh,Small Business,1,90666,2,0,469,NBFC,Coin,40.98,24,238539.38,216161.54,209419.21,87.7923,24.79,6,37469.84,2.4197,0.8265,2024,1,1,0
GLC011935,41,Female,Tamil Nadu,Farmer,2,52498,0,0,589,NBFC,Jewellery,79.73,22,443248.33,358725.07,398923.5,90,19.48,9,47999.75,1.0937,0.9143,2023,2,1,0
GLC011936,30,Female,Kerala,Salaried,13,108140,1,0,793,NBFC,Jewellery,159.2,18,693520.1,567030.94,538307.53,77.6196,12.78,12,48024.62,2.2518,0.4441,2024,11,4,0
GLC011937,31,Female,Andhra Pradesh,Small Business,1,90370,1,1,550,Bank,Jewellery,65.28,18,316421.79,249706.63,207709.7,65.6433,19.86,15,15750.85,5.7375,0.1743,2023,1,1,0
GLC011938,44,Male,Rajasthan,Daily Wage,0,27010,2,0,318,NBFC,Bar,154.92,22,847951.09,782484.23,762319.05,89.9013,30,18,53110.83,0.5086,3.9327,2024,8,3,1
GLC011939,31,Male,Tamil Nadu,Small Business,3,75623,1,0,617,Bank,Jewellery,143.31,22,776097.08,639682.67,519902.78,66.9894,18.06,21,29059.59,2.6023,0.3843,2022,3,1,0
GLC011940,43,Female,Andhra Pradesh,Daily Wage,6,26705,1,1,356,Bank,Jewellery,40.63,24,258786.21,206576.37,188469.6,72.8283,27.48,21,11405.46,2.3414,0.4271,2022,11,4,1
GLC011941,39,Female,Telangana,Daily Wage,1,16616,1,3,300,Bank,Coin,140.89,24,937503.33,870088.73,703127.5,75,24.88,24,37484.66,0.4433,2.2559,2023,4,2,1
GLC011942,43,Male,Kerala,Farmer,0,24501,2,0,513,Bank,Coin,168.26,24,1115518.31,1001844.27,769852.65,69.013,24.1,21,45293.61,0.5409,3.6973,2023,11,4,0
GLC011943,31,Male,Gujarat,Salaried,10,96803,2,2,692,Bank,Jewellery,181.9,18,858789.85,683794.67,598086.16,69.6429,14,15,43694.5,2.2155,0.9028,2024,5,2,0
GLC011944,43,Male,Telangana,Professional,2,258007,2,0,752,Bank,Jewellery,52.76,22,295608.61,250989.69,198814.53,67.256,11.16,15,14261.72,18.0909,0.1106,2022,1,1,0
GLC011945,32,Male,Karnataka,Salaried,5,63318,1,1,660,Bank,Jewellery,199.39,20,996647.14,777704.96,700676.83,70.3034,14.23,6,121673.92,0.5204,1.9216,2023,1,1,0
GLC011946,43,Male,Tamil Nadu,Farmer,4,44193,1,1,305,Bank,Coin,100.61,24,618271.78,555347.36,463703.84,75,26.51,9,57379.46,0.7702,1.2984,2024,7,3,1
GLC011947,56,Male,Kerala,Farmer,6,29188,0,0,607,Bank,Coin,54.04,24,315595.43,286772.64,214280.78,67.8973,18.63,12,19709.56,1.4809,0.6753,2022,3,1,0
GLC011948,44,Male,Tamil Nadu,Small Business,2,61024,1,0,630,NBFC,Jewellery,145.77,22,845480.26,657982.66,736146.98,87.0685,20.62,9,88981.16,0.6858,1.4581,2022,9,3,0
GLC011949,45,Male,Telangana,Salaried,12,38893,2,0,686,Bank,Jewellery,144.02,24,952905.23,807568.56,673615.38,70.6907,14.17,12,60535.88,0.6425,3.1129,2024,10,4,0
GLC011950,50,Female,Uttar Pradesh,Professional,7,189869,0,0,900,Bank,Jewellery,124.77,22,731831.36,550500.03,449907.97,61.477,9.35,6,77042.78,2.4645,0.4058,2022,10,4,0
GLC011951,26,Male,Telangana,Daily Wage,5,26460,0,0,328,Bank,Jewellery,33.24,20,176099.5,148155.21,132074.62,75,27.16,24,7192.97,3.6786,0.2718,2023,12,4,0
GLC011952,60,Male,Karnataka,Daily Wage,3,25381,0,2,300,NBFC,Coin,11.23,22,62345.08,58292.03,52761.33,84.6279,28.38,21,3216.78,7.8902,0.1267,2024,1,1,0
GLC011953,30,Male,Uttar Pradesh,Salaried,7,121517,0,1,740,Bank,Jewellery,148.39,20,766578.48,613648.42,520272.21,67.8694,16.88,15,38715.14,3.1387,0.3186,2022,1,1,0
GLC011954,51,Male,Gujarat,Salaried,2,89087,0,0,762,NBFC,Jewellery,73.07,24,486518.22,376147.48,355819.97,73.136,15.08,18,22211.15,4.0109,0.2493,2022,5,2,0
GLC011955,50,Male,Maharashtra,Salaried,7,39698,0,3,300,NBFC,Coin,24.05,24,155535.5,135714.57,139981.95,90,29.02,18,9684.02,4.0993,0.2439,2022,2,1,1
GLC011956,32,Male,Kerala,Salaried,5,50744,0,3,571,NBFC,Jewellery,186.58,22,1001670.76,812349.75,901503.68,90,18.62,18,57787.94,0.8781,1.1388,2024,1,1,1
GLC011957,53,Male,Tamil Nadu,Professional,4,225252,3,0,854,NBFC,Jewellery,185.62,22,1015648.91,885585.95,845488.11,83.2461,13.73,15,61662.12,3.653,0.8212,2024,9,3,0
GLC011958,47,Male,Tamil Nadu,Small Business,7,68752,0,0,527,Bank,Bar,130.25,24,806609.19,743136.23,569777.44,70.6386,23.77,21,33429.59,2.0566,0.4862,2024,12,4,0
GLC011959,62,Male,Tamil Nadu,Professional,6,305378,2,0,746,NBFC,Jewellery,52.34,24,343128.76,269325.87,267097.26,77.8417,19.26,6,47050.08,6.4905,0.3081,2022,8,3,0
GLC011960,44,Male,Andhra Pradesh,Professional,7,120389,0,0,900,NBFC,Jewellery,197.01,22,1195317.35,1033877.01,942671.49,78.8637,15.43,18,58999.31,2.0405,0.4901,2023,9,3,0
GLC011961,40,Female,Uttar Pradesh,Salaried,8,74249,3,0,607,NBFC,Jewellery,52.01,22,290639.45,232011.84,242086.1,83.2943,21.02,12,22543.87,3.2935,0.9109,2022,7,3,0
GLC011962,36,Female,Telangana,Farmer,1,11561,3,0,402,NBFC,Jewellery,7.07,22,38612.6,29203.97,33394.34,86.4856,29.04,18,2310.57,5.0035,0.5996,2024,10,4,1
GLC011963,22,Male,Maharashtra,Farmer,2,38246,2,2,327,Bank,Jewellery,180.41,22,977643.29,827381.31,733232.47,75,25.67,21,43709.58,0.875,2.2857,2022,12,4,1
GLC011964,38,Female,Andhra Pradesh,Small Business,5,45663,3,1,476,NBFC,Jewellery,43.25,22,232868.7,179820.65,209581.83,90,26.3,18,14216.23,3.212,0.934,2023,1,1,0
GLC011965,38,Male,Tamil Nadu,Small Business,8,25994,2,0,585,Bank,Jewellery,127.8,24,759675,646051.25,549461.53,72.3285,20.71,12,51085.99,0.5088,3.9306,2023,10,4,0
GLC011966,44,Male,Kerala,Salaried,4,65204,0,0,671,Bank,Jewellery,51.48,20,252684.61,214740.45,179052.82,70.8602,16.88,9,21320.08,3.0583,0.327,2024,10,4,0
GLC011967,26,Male,Andhra Pradesh,Daily Wage,4,12787,3,3,300,Bank,Jewellery,92.14,24,575668.35,472174.9,431751.26,75,26.76,9,53478.47,0.2391,12.5468,2023,1,1,1
GLC011968,39,Female,Tamil Nadu,Farmer,0,46415,0,0,497,Bank,Coin,83.6,20,451622.05,405164.93,284678.6,63.0347,24.09,6,50835.34,0.913,1.0952,2022,3,1,0
GLC011969,48,Male,Andhra Pradesh,Salaried,4,61071,0,2,647,NBFC,Coin,78.12,22,434627.92,370825.71,340568.79,78.3587,21.66,9,41337.55,1.4774,0.6769,2022,8,3,0
GLC011970,49,Male,Kerala,Daily Wage,2,10956,0,2,300,Bank,Jewellery,66.98,22,384517.3,291624.35,273923.59,71.2383,24.8,24,14592.25,0.7508,1.3319,2023,8,3,1
GLC011971,21,Male,Tamil Nadu,Farmer,3,22116,2,0,353,Bank,Coin,7.97,18,39398.59,34057.28,28721.41,72.8996,25.86,24,1545.33,14.3115,0.1397,2024,8,3,0
GLC011972,49,Male,Kerala,Small Business,0,75890,3,0,602,NBFC,Jewellery,46.85,24,310507.6,243563.79,259162.06,83.464,21.79,15,19892.57,3.815,0.7864,2023,6,2,0
GLC011973,39,Female,Kerala,Salaried,9,133957,1,0,776,Bank,Coin,198.86,24,1216279.36,1034697.85,757245.8,62.2592,9.59,12,66429.63,2.0165,0.4959,2023,12,4,0
GLC011974,39,Female,Gujarat,Daily Wage,5,8937,3,0,421,Bank,Jewellery,6.51,22,38546.72,33693.26,28910.04,75,27.26,12,2779.54,3.2153,0.933,2022,11,4,0
GLC011975,21,Male,Maharashtra,Salaried,1,69300,1,0,522,Bank,Coin,19.02,24,111541.96,101814.82,77146.88,69.164,21.92,6,13692.25,5.0613,0.1976,2024,8,3,0
GLC011976,58,Female,Karnataka,Small Business,0,55502,1,2,300,Bank,Jewellery,11.3,18,53526.36,40683.2,39003.43,72.8677,26.36,21,2338.49,23.7341,0.0421,2022,12,4,0
GLC011977,43,Female,Karnataka,Professional,9,317791,1,3,551,NBFC,Coin,105.24,20,555358.93,517492.21,483591.56,87.0773,24.15,15,37670.95,8.436,0.1185,2024,8,3,0
GLC011978,25,Male,Telangana,Small Business,6,69348,0,0,392,Bank,Coin,12.19,24,76689.54,69274.86,55281.5,72.0848,24.69,9,6791.44,10.2111,0.0979,2023,9,3,0
GLC011979,46,Male,Telangana,Farmer,2,33229,3,0,505,NBFC,Coin,109.62,22,597737.26,551012.35,535040.6,89.511,25.28,21,31791.24,1.0452,2.8702,2022,12,4,1
GLC011980,45,Male,Uttar Pradesh,Daily Wage,6,26203,0,1,300,Bank,Jewellery,68.65,20,366112.32,308514.95,264789.64,72.3247,24.87,24,14114.96,1.8564,0.5387,2023,2,1,0
GLC011981,55,Female,Tamil Nadu,Daily Wage,5,15618,2,1,300,NBFC,Bar,176.15,20,881958.54,836472.44,793762.69,90,27.59,12,76443.72,0.2043,9.7892,2022,10,4,1
GLC011982,38,Female,Telangana,Small Business,4,55108,0,1,525,NBFC,Jewellery,75,24,496909.77,381824.41,425562.97,85.6419,26.28,18,28862.34,1.9093,0.5237,2024,8,3,1
GLC011983,42,Male,West Bengal,Daily Wage,2,27313,2,1,377,NBFC,Jewellery,164.87,22,888615.47,671055.58,755890.09,85.0638,27.77,24,41401.13,0.6597,3.0316,2024,9,3,1
GLC011984,34,Male,Kerala,Small Business,4,33213,2,1,443,Bank,Jewellery,142.38,18,684315.05,574298.71,489461.13,71.5257,26.36,9,60530.75,0.5487,3.645,2024,1,1,1
GLC011985,48,Male,Andhra Pradesh,Small Business,3,65061,0,2,333,NBFC,Jewellery,194.06,20,994653.85,804997.5,895188.46,90,28.69,18,61782.33,1.0531,0.9496,2023,10,4,1
GLC011986,33,Male,Andhra Pradesh,Farmer,4,24801,2,1,372,NBFC,Jewellery,91.29,18,417473.69,357275.12,375726.32,90,29.25,24,20863.14,1.1887,1.6824,2022,6,2,0
GLC011987,32,Male,Gujarat,Farmer,6,47427,2,2,393,NBFC,Jewellery,191.17,24,1161088.02,975767.66,1026676.99,88.4237,26.5,9,127037.63,0.3733,5.3572,2023,5,2,1
GLC011988,41,Male,Kerala,Salaried,4,46872,0,2,623,Bank,Jewellery,131.1,20,670191.65,563850.5,439835.39,65.6283,18.04,6,77210.97,0.6071,1.6473,2023,2,1,0
GLC011989,28,Male,Karnataka,Professional,7,100240,1,0,735,NBFC,Jewellery,79.63,24,478527.12,391255.35,383784.01,80.2011,15.61,18,24052.61,4.1675,0.24,2023,3,1,0
GLC011990,59,Male,Rajasthan,Daily Wage,6,13797,1,0,519,Bank,Coin,100.53,24,659330.88,576478.91,474018.68,71.8939,22.44,12,44465.92,0.3103,3.2229,2022,1,1,1
GLC011991,63,Male,Kerala,Daily Wage,0,26991,3,1,300,Bank,Jewellery,147.41,22,860053.47,716758.08,619081.11,71.9817,25.92,18,41877.19,0.6445,4.6546,2022,7,3,1
